Area,Bedrooms,Bathrooms,Stories,Parking,Age,City,Furnishing,Main Road,Guest Room,Basement,Water Supply,Air Conditioning,Preferred Tenant,Locality Rating,Price,Month,Quarter,Month_sin,Month_cos,Year
694,4,2,3,1,48,Mumbai,Unfurnished,Yes,No,Yes,Both,No,Company,5,1130411,4,2,0.8660254037844387,-0.4999999999999997,2021
2385,1,3,3,2,12,Chennai,Furnished,Yes,Yes,Yes,Both,Yes,Company,1,1374106,5,2,0.4999999999999999,-0.8660254037844386,2022
5743,4,3,1,1,35,Bangalore,Semi-Furnished,No,No,No,Corporation,Yes,Company,1,1364997,6,2,1.2246467991473532e-16,-1.0,2023
3517,3,1,1,2,34,Bangalore,Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,1,1095571,7,3,-0.4999999999999997,-0.8660254037844387,2024
2090,5,2,3,0,43,Mumbai,Semi-Furnished,No,No,No,Borewell,No,Bachelor,7,1091187,8,3,-0.8660254037844383,-0.5000000000000003,2025
1536,4,2,1,1,7,Delhi,Furnished,Yes,Yes,No,Corporation,No,Company,6,1661275,9,3,-1.0,-1.8369701987210297e-16,2010
5752,5,1,3,0,1,Delhi,Semi-Furnished,Yes,No,Yes,Both,No,Bachelor,5,1374147,10,4,-0.8660254037844385,0.5,2011
2464,4,2,2,0,5,Delhi,Unfurnished,Yes,No,No,Both,No,Bachelor,4,1012546,11,4,-0.5000000000000003,0.8660254037844383,2012
4855,3,1,1,0,30,Kolkata,Semi-Furnished,No,No,Yes,Corporation,No,Company,8,1133850,12,4,-2.4492935982947064e-16,1.0,2013
5195,1,2,2,0,9,Delhi,Furnished,Yes,No,Yes,Both,No,Company,8,1212329,1,1,0.4999999999999999,0.8660254037844386,2014
4943,3,1,2,1,43,Delhi,Semi-Furnished,Yes,No,Yes,Corporation,No,Family,5,1260209,2,1,0.8660254037844385,0.5000000000000001,2015
5170,1,2,2,0,20,Kolkata,Furnished,No,Yes,Yes,Both,No,Bachelor,4,1003792,3,1,1.0,6.123233995736766e-17,2016
1407,1,1,3,2,41,Kolkata,Furnished,Yes,No,Yes,Borewell,No,Company,2,928703,4,2,0.8660254037844387,-0.4999999999999997,2017
5845,5,2,2,1,9,Mumbai,Furnished,Yes,Yes,Yes,Borewell,No,Bachelor,7,1796401,5,2,0.4999999999999999,-0.8660254037844386,2018
2914,3,3,2,0,22,Hyderabad,Unfurnished,Yes,Yes,Yes,Corporation,No,Bachelor,5,1135020,6,2,1.2246467991473532e-16,-1.0,2019
3926,4,2,2,1,2,Kolkata,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,3,1549371,7,3,-0.4999999999999997,-0.8660254037844387,2020
5081,3,1,3,2,31,Chennai,Furnished,No,Yes,Yes,Corporation,No,Family,9,1676664,8,3,-0.8660254037844383,-0.5000000000000003,2021
5752,5,3,2,0,19,Delhi,Unfurnished,Yes,No,No,Corporation,Yes,Company,9,1673289,9,3,-1.0,-1.8369701987210297e-16,2022
1647,1,2,2,2,9,Hyderabad,Furnished,Yes,No,No,Corporation,Yes,Bachelor,10,1182987,10,4,-0.8660254037844385,0.5,2023
5489,5,3,1,0,28,Bangalore,Semi-Furnished,No,No,Yes,Both,Yes,Company,8,1777564,11,4,-0.5000000000000003,0.8660254037844383,2024
4302,2,2,3,2,40,Mumbai,Unfurnished,Yes,No,Yes,Borewell,Yes,Bachelor,1,1352324,12,4,-2.4492935982947064e-16,1.0,2025
1835,2,3,2,0,45,Hyderabad,Furnished,Yes,Yes,Yes,Both,No,Company,3,1310190,1,1,0.4999999999999999,0.8660254037844386,2010
971,4,1,1,1,33,Kolkata,Furnished,No,Yes,No,Borewell,Yes,Company,2,815325,2,1,0.8660254037844385,0.5000000000000001,2011
2782,5,2,3,0,36,Delhi,Furnished,No,Yes,No,Both,Yes,Company,4,1658687,3,1,1.0,6.123233995736766e-17,2012
1645,4,2,3,1,19,Delhi,Semi-Furnished,No,No,Yes,Both,Yes,Bachelor,2,1390437,4,2,0.8660254037844387,-0.4999999999999997,2013
2484,4,1,3,0,7,Delhi,Unfurnished,No,No,Yes,Both,No,Family,8,1015692,5,2,0.4999999999999999,-0.8660254037844386,2014
5484,2,3,3,0,6,Hyderabad,Unfurnished,Yes,No,Yes,Corporation,Yes,Company,1,1317778,6,2,1.2246467991473532e-16,-1.0,2015
677,4,1,3,2,5,Delhi,Unfurnished,No,No,No,Borewell,Yes,Family,4,1320788,7,3,-0.4999999999999997,-0.8660254037844387,2016
5715,2,1,3,2,10,Kolkata,Furnished,Yes,Yes,Yes,Corporation,No,Company,5,1313526,8,3,-0.8660254037844383,-0.5000000000000003,2017
2287,1,3,2,2,43,Hyderabad,Unfurnished,No,No,No,Corporation,No,Family,10,1029104,9,3,-1.0,-1.8369701987210297e-16,2018
4979,5,1,2,0,17,Delhi,Furnished,Yes,No,No,Both,No,Company,4,1533943,10,4,-0.8660254037844385,0.5,2019
1665,4,2,2,0,41,Bangalore,Semi-Furnished,No,Yes,Yes,Borewell,No,Family,8,1037747,11,4,-0.5000000000000003,0.8660254037844383,2020
5226,2,2,2,0,28,Bangalore,Unfurnished,No,Yes,No,Borewell,No,Company,2,930217,12,4,-2.4492935982947064e-16,1.0,2021
1440,3,2,1,1,24,Chennai,Furnished,Yes,No,Yes,Borewell,No,Company,9,1205545,1,1,0.4999999999999999,0.8660254037844386,2022
1317,4,1,2,1,20,Delhi,Unfurnished,No,No,No,Borewell,No,Family,2,769600,2,1,0.8660254037844385,0.5000000000000001,2023
1285,1,2,3,0,45,Delhi,Unfurnished,No,Yes,No,Corporation,No,Company,2,517727,3,1,1.0,6.123233995736766e-17,2024
3152,1,2,2,2,2,Hyderabad,Semi-Furnished,No,No,Yes,Corporation,No,Bachelor,2,925863,4,2,0.8660254037844387,-0.4999999999999997,2025
421,3,2,2,2,17,Hyderabad,Unfurnished,Yes,Yes,Yes,Borewell,Yes,Company,10,1410005,5,2,0.4999999999999999,-0.8660254037844386,2010
4969,2,2,3,2,23,Pune,Semi-Furnished,No,Yes,No,Corporation,No,Company,8,1460200,6,2,1.2246467991473532e-16,-1.0,2011
3591,4,2,2,0,46,Delhi,Unfurnished,No,No,No,Borewell,Yes,Bachelor,3,997248,7,3,-0.4999999999999997,-0.8660254037844387,2012
2753,2,2,2,2,37,Chennai,Unfurnished,Yes,Yes,No,Corporation,Yes,Bachelor,10,1337505,8,3,-0.8660254037844383,-0.5000000000000003,2013
5199,1,1,2,0,9,Delhi,Unfurnished,Yes,No,Yes,Both,No,Bachelor,10,833049,9,3,-1.0,-1.8369701987210297e-16,2014
1086,2,2,1,1,26,Kolkata,Unfurnished,No,No,Yes,Both,No,Family,8,554634,10,4,-0.8660254037844385,0.5,2015
684,1,2,2,2,11,Hyderabad,Unfurnished,Yes,No,Yes,Borewell,No,Bachelor,7,799468,11,4,-0.5000000000000003,0.8660254037844383,2016
5211,2,3,3,1,6,Delhi,Unfurnished,Yes,No,Yes,Borewell,No,Family,10,1582105,12,4,-2.4492935982947064e-16,1.0,2017
4147,3,1,3,2,16,Hyderabad,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Bachelor,4,1523214,1,1,0.4999999999999999,0.8660254037844386,2018
1162,5,1,2,0,0,Delhi,Semi-Furnished,No,No,No,Borewell,Yes,Family,7,1239484,2,1,0.8660254037844385,0.5000000000000001,2019
5746,3,1,2,0,49,Mumbai,Furnished,No,No,No,Borewell,No,Bachelor,8,1128754,3,1,1.0,6.123233995736766e-17,2020
5443,3,1,2,0,25,Hyderabad,Unfurnished,Yes,Yes,No,Corporation,Yes,Bachelor,6,1170615,4,2,0.8660254037844387,-0.4999999999999997,2021
2828,5,2,3,0,14,Chennai,Semi-Furnished,No,No,No,Borewell,No,Company,6,1384997,5,2,0.4999999999999999,-0.8660254037844386,2022
2907,5,2,3,2,32,Mumbai,Unfurnished,Yes,No,Yes,Borewell,Yes,Bachelor,3,1376154,6,2,1.2246467991473532e-16,-1.0,2023
5526,4,3,1,1,36,Kolkata,Unfurnished,No,No,Yes,Both,Yes,Company,5,1365343,7,3,-0.4999999999999997,-0.8660254037844387,2024
428,4,3,1,0,46,Delhi,Semi-Furnished,Yes,No,No,Both,No,Bachelor,10,1084344,8,3,-0.8660254037844383,-0.5000000000000003,2025
1306,3,1,1,2,30,Pune,Unfurnished,No,Yes,No,Both,No,Bachelor,2,600698,9,3,-1.0,-1.8369701987210297e-16,2010
3504,3,3,3,1,34,Kolkata,Semi-Furnished,Yes,Yes,No,Borewell,Yes,Company,5,1363472,10,4,-0.8660254037844385,0.5,2011
4399,1,3,1,0,0,Hyderabad,Semi-Furnished,No,No,No,Corporation,No,Company,5,975516,11,4,-0.5000000000000003,0.8660254037844383,2012
3394,1,1,2,1,7,Mumbai,Furnished,No,Yes,No,Both,Yes,Family,7,1084566,12,4,-2.4492935982947064e-16,1.0,2013
2906,4,1,2,0,11,Kolkata,Furnished,Yes,Yes,No,Borewell,No,Company,4,1181545,1,1,0.4999999999999999,0.8660254037844386,2014
5065,4,3,3,1,18,Chennai,Furnished,No,Yes,No,Both,No,Family,6,1530185,2,1,0.8660254037844385,0.5000000000000001,2015
4009,1,2,1,1,24,Pune,Furnished,No,Yes,No,Corporation,No,Bachelor,9,1281067,3,1,1.0,6.123233995736766e-17,2016
3953,1,3,2,0,31,Hyderabad,Unfurnished,No,No,Yes,Corporation,No,Company,4,734983,4,2,0.8660254037844387,-0.4999999999999997,2017
1853,2,3,3,2,11,Mumbai,Unfurnished,No,Yes,No,Corporation,No,Company,6,1202418,5,2,0.4999999999999999,-0.8660254037844386,2018
5233,2,2,1,1,12,Kolkata,Furnished,No,No,No,Corporation,No,Bachelor,9,1122799,6,2,1.2246467991473532e-16,-1.0,2019
3756,1,2,2,0,27,Mumbai,Semi-Furnished,No,No,Yes,Corporation,No,Bachelor,10,970301,7,3,-0.4999999999999997,-0.8660254037844387,2020
915,2,1,1,1,0,Mumbai,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Bachelor,1,903541,8,3,-0.8660254037844383,-0.5000000000000003,2021
438,5,1,3,1,5,Kolkata,Semi-Furnished,No,No,No,Borewell,No,Bachelor,8,1053241,9,3,-1.0,-1.8369701987210297e-16,2022
3742,4,3,1,2,7,Bangalore,Semi-Furnished,Yes,Yes,Yes,Both,Yes,Company,1,1533027,10,4,-0.8660254037844385,0.5,2023
1286,4,2,3,1,3,Delhi,Unfurnished,No,No,Yes,Corporation,No,Bachelor,4,1341269,11,4,-0.5000000000000003,0.8660254037844383,2024
3244,1,1,1,1,4,Hyderabad,Semi-Furnished,Yes,No,No,Both,Yes,Bachelor,3,1102865,12,4,-2.4492935982947064e-16,1.0,2025
2604,3,3,2,0,24,Hyderabad,Semi-Furnished,No,Yes,Yes,Both,No,Company,4,1150737,1,1,0.4999999999999999,0.8660254037844386,2010
1498,1,2,3,0,21,Pune,Furnished,Yes,No,No,Borewell,No,Family,7,944632,2,1,0.8660254037844385,0.5000000000000001,2011
2223,2,3,3,2,27,Pune,Semi-Furnished,No,Yes,No,Corporation,Yes,Company,9,1734579,3,1,1.0,6.123233995736766e-17,2012
3601,3,1,3,1,38,Pune,Unfurnished,Yes,No,No,Corporation,No,Family,9,1319298,4,2,0.8660254037844387,-0.4999999999999997,2013
5469,2,1,1,1,22,Hyderabad,Semi-Furnished,Yes,No,Yes,Borewell,No,Bachelor,10,1052547,5,2,0.4999999999999999,-0.8660254037844386,2014
3555,5,2,1,1,3,Mumbai,Semi-Furnished,No,Yes,Yes,Borewell,No,Company,1,1245952,6,2,1.2246467991473532e-16,-1.0,2015
3493,2,3,2,2,3,Pune,Unfurnished,Yes,Yes,No,Borewell,No,Bachelor,10,1468562,7,3,-0.4999999999999997,-0.8660254037844387,2016
3930,5,2,3,1,46,Kolkata,Furnished,No,Yes,No,Borewell,No,Company,1,1335144,8,3,-0.8660254037844383,-0.5000000000000003,2017
4178,5,1,3,0,20,Delhi,Unfurnished,No,No,Yes,Borewell,Yes,Family,9,1633839,9,3,-1.0,-1.8369701987210297e-16,2018
3296,2,1,1,2,36,Chennai,Furnished,Yes,Yes,No,Both,No,Company,4,1083904,10,4,-0.8660254037844385,0.5,2019
3853,2,3,1,0,40,Hyderabad,Semi-Furnished,No,Yes,Yes,Borewell,Yes,Bachelor,3,1178838,11,4,-0.5000000000000003,0.8660254037844383,2020
3911,5,3,2,0,1,Kolkata,Furnished,Yes,Yes,Yes,Corporation,Yes,Company,9,1804649,12,4,-2.4492935982947064e-16,1.0,2021
1388,3,3,2,2,6,Delhi,Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,5,1409806,1,1,0.4999999999999999,0.8660254037844386,2022
4516,5,2,1,0,48,Delhi,Furnished,No,No,Yes,Borewell,Yes,Company,6,1688258,2,1,0.8660254037844385,0.5000000000000001,2023
5364,4,3,3,1,15,Bangalore,Semi-Furnished,No,No,Yes,Borewell,Yes,Family,1,1562329,3,1,1.0,6.123233995736766e-17,2024
4426,5,3,2,2,16,Kolkata,Furnished,No,No,Yes,Borewell,Yes,Company,1,1659919,4,2,0.8660254037844387,-0.4999999999999997,2025
4579,3,1,1,0,19,Hyderabad,Furnished,No,No,No,Borewell,Yes,Company,7,1154219,5,2,0.4999999999999999,-0.8660254037844386,2010
2082,4,1,1,1,22,Pune,Semi-Furnished,No,No,No,Borewell,Yes,Company,10,1220873,6,2,1.2246467991473532e-16,-1.0,2011
5906,1,3,3,1,33,Mumbai,Unfurnished,Yes,No,Yes,Corporation,No,Company,8,1100236,7,3,-0.4999999999999997,-0.8660254037844387,2012
5065,1,3,1,0,10,Pune,Unfurnished,Yes,Yes,Yes,Both,Yes,Family,8,1084169,8,3,-0.8660254037844383,-0.5000000000000003,2013
4363,3,1,1,1,33,Delhi,Unfurnished,No,No,No,Borewell,No,Bachelor,7,859575,9,3,-1.0,-1.8369701987210297e-16,2014
1333,5,3,2,2,32,Delhi,Semi-Furnished,No,Yes,No,Borewell,Yes,Company,9,1748772,10,4,-0.8660254037844385,0.5,2015
3998,2,2,1,0,25,Chennai,Semi-Furnished,No,Yes,No,Borewell,Yes,Company,1,829485,11,4,-0.5000000000000003,0.8660254037844383,2016
3633,3,2,1,1,1,Pune,Unfurnished,Yes,Yes,No,Corporation,No,Company,2,793114,12,4,-2.4492935982947064e-16,1.0,2017
2380,4,2,2,1,22,Bangalore,Furnished,Yes,Yes,No,Corporation,Yes,Family,3,1124735,1,1,0.4999999999999999,0.8660254037844386,2018
2255,4,3,3,0,40,Delhi,Unfurnished,Yes,No,No,Both,No,Bachelor,5,994742,2,1,0.8660254037844385,0.5000000000000001,2019
3456,1,1,3,0,21,Delhi,Semi-Furnished,No,No,No,Both,Yes,Bachelor,4,1090090,3,1,1.0,6.123233995736766e-17,2020
1192,4,3,2,0,33,Mumbai,Furnished,No,No,No,Both,No,Company,4,1164450,4,2,0.8660254037844387,-0.4999999999999997,2021
1191,3,3,2,0,14,Mumbai,Furnished,Yes,Yes,Yes,Both,No,Company,8,1375647,5,2,0.4999999999999999,-0.8660254037844386,2022
2209,4,1,3,2,9,Chennai,Semi-Furnished,No,No,No,Corporation,Yes,Bachelor,8,1489513,6,2,1.2246467991473532e-16,-1.0,2023
5790,3,1,3,0,14,Kolkata,Furnished,No,No,Yes,Both,Yes,Company,7,1454827,7,3,-0.4999999999999997,-0.8660254037844387,2024
2655,2,1,3,2,41,Chennai,Unfurnished,Yes,No,No,Borewell,Yes,Company,1,966582,8,3,-0.8660254037844383,-0.5000000000000003,2025
4010,1,2,3,2,28,Chennai,Semi-Furnished,Yes,No,No,Corporation,Yes,Company,10,1465278,9,3,-1.0,-1.8369701987210297e-16,2010
2007,4,3,3,0,22,Mumbai,Semi-Furnished,No,No,No,Corporation,No,Family,4,1259319,10,4,-0.8660254037844385,0.5,2011
5579,3,1,2,2,16,Pune,Semi-Furnished,Yes,No,No,Corporation,No,Family,1,1420604,11,4,-0.5000000000000003,0.8660254037844383,2012
1384,5,3,1,0,8,Pune,Semi-Furnished,No,Yes,No,Borewell,No,Bachelor,5,1354164,12,4,-2.4492935982947064e-16,1.0,2013
4076,1,2,3,0,49,Pune,Furnished,Yes,Yes,Yes,Corporation,No,Family,3,978390,1,1,0.4999999999999999,0.8660254037844386,2014
3780,2,2,3,1,35,Kolkata,Semi-Furnished,Yes,No,No,Borewell,No,Family,3,1019729,2,1,0.8660254037844385,0.5000000000000001,2015
919,3,1,1,0,8,Mumbai,Semi-Furnished,No,Yes,Yes,Both,No,Bachelor,4,724020,3,1,1.0,6.123233995736766e-17,2016
990,2,1,1,1,15,Bangalore,Furnished,No,Yes,Yes,Corporation,No,Family,2,989532,4,2,0.8660254037844387,-0.4999999999999997,2017
1450,2,3,1,2,35,Hyderabad,Semi-Furnished,Yes,No,No,Borewell,Yes,Bachelor,7,1073742,5,2,0.4999999999999999,-0.8660254037844386,2018
4033,4,1,1,1,47,Hyderabad,Furnished,No,Yes,Yes,Corporation,Yes,Company,4,1201709,6,2,1.2246467991473532e-16,-1.0,2019
4844,4,3,1,2,32,Bangalore,Furnished,Yes,No,No,Both,Yes,Bachelor,5,1660606,7,3,-0.4999999999999997,-0.8660254037844387,2020
1359,3,1,1,0,30,Pune,Semi-Furnished,No,Yes,No,Corporation,Yes,Bachelor,2,831964,8,3,-0.8660254037844383,-0.5000000000000003,2021
1092,5,3,2,2,5,Hyderabad,Unfurnished,Yes,No,No,Both,Yes,Bachelor,6,1542205,9,3,-1.0,-1.8369701987210297e-16,2022
4299,3,3,1,2,9,Kolkata,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Company,9,1887912,10,4,-0.8660254037844385,0.5,2023
4873,5,3,1,0,15,Mumbai,Unfurnished,Yes,Yes,No,Borewell,Yes,Company,8,1726840,11,4,-0.5000000000000003,0.8660254037844383,2024
3346,2,3,2,2,3,Hyderabad,Furnished,No,Yes,Yes,Both,Yes,Company,8,1520311,12,4,-2.4492935982947064e-16,1.0,2025
926,1,2,1,0,21,Kolkata,Unfurnished,Yes,Yes,No,Corporation,No,Bachelor,2,342796,1,1,0.4999999999999999,0.8660254037844386,2010
3624,3,3,3,1,12,Mumbai,Semi-Furnished,Yes,No,No,Both,Yes,Bachelor,4,1374445,2,1,0.8660254037844385,0.5000000000000001,2011
2653,3,1,3,0,15,Kolkata,Semi-Furnished,Yes,Yes,Yes,Both,Yes,Bachelor,8,1423336,3,1,1.0,6.123233995736766e-17,2012
3744,5,2,1,0,28,Bangalore,Unfurnished,Yes,No,Yes,Borewell,Yes,Bachelor,1,1076983,4,2,0.8660254037844387,-0.4999999999999997,2013
4365,2,2,2,2,5,Chennai,Semi-Furnished,No,No,Yes,Borewell,No,Bachelor,8,1575545,5,2,0.4999999999999999,-0.8660254037844386,2014
5755,2,3,3,1,25,Bangalore,Unfurnished,No,Yes,Yes,Borewell,Yes,Bachelor,3,1389962,6,2,1.2246467991473532e-16,-1.0,2015
2275,5,2,2,0,10,Hyderabad,Furnished,Yes,Yes,Yes,Borewell,No,Bachelor,8,1528827,7,3,-0.4999999999999997,-0.8660254037844387,2016
2163,2,3,3,1,23,Mumbai,Unfurnished,Yes,No,Yes,Both,No,Family,6,1025283,8,3,-0.8660254037844383,-0.5000000000000003,2017
920,4,1,1,1,28,Kolkata,Unfurnished,No,Yes,No,Both,Yes,Company,7,1107710,9,3,-1.0,-1.8369701987210297e-16,2018
1416,1,3,2,2,2,Hyderabad,Unfurnished,Yes,No,Yes,Corporation,No,Family,2,728259,10,4,-0.8660254037844385,0.5,2019
5509,3,2,2,0,9,Hyderabad,Unfurnished,No,Yes,No,Corporation,Yes,Company,1,1521773,11,4,-0.5000000000000003,0.8660254037844383,2020
516,1,1,2,2,0,Chennai,Furnished,Yes,No,No,Corporation,Yes,Bachelor,6,1158562,12,4,-2.4492935982947064e-16,1.0,2021
2833,3,3,3,0,42,Pune,Furnished,No,Yes,No,Borewell,Yes,Family,3,1494624,1,1,0.4999999999999999,0.8660254037844386,2022
5863,4,1,3,1,25,Hyderabad,Furnished,Yes,Yes,No,Both,No,Bachelor,4,1325715,2,1,0.8660254037844385,0.5000000000000001,2023
983,2,1,3,0,11,Chennai,Unfurnished,No,No,No,Both,Yes,Family,9,923291,3,1,1.0,6.123233995736766e-17,2024
794,5,2,1,0,13,Mumbai,Furnished,No,No,Yes,Corporation,Yes,Family,3,1419502,4,2,0.8660254037844387,-0.4999999999999997,2025
5583,4,1,3,1,24,Mumbai,Semi-Furnished,No,No,No,Corporation,Yes,Bachelor,2,1487945,5,2,0.4999999999999999,-0.8660254037844386,2010
4188,1,2,1,1,7,Kolkata,Furnished,Yes,Yes,No,Both,No,Family,2,840463,6,2,1.2246467991473532e-16,-1.0,2011
3168,5,1,2,0,42,Pune,Unfurnished,No,Yes,No,Borewell,No,Family,2,979565,7,3,-0.4999999999999997,-0.8660254037844387,2012
4567,2,3,2,2,3,Chennai,Semi-Furnished,No,Yes,Yes,Corporation,No,Company,6,1311729,8,3,-0.8660254037844383,-0.5000000000000003,2013
4260,4,1,1,0,27,Bangalore,Unfurnished,Yes,Yes,Yes,Corporation,No,Bachelor,2,964584,9,3,-1.0,-1.8369701987210297e-16,2014
673,5,3,3,1,6,Mumbai,Semi-Furnished,Yes,No,Yes,Both,Yes,Bachelor,7,1850696,10,4,-0.8660254037844385,0.5,2015
2413,4,3,1,2,9,Pune,Unfurnished,Yes,No,Yes,Both,Yes,Family,7,1143128,11,4,-0.5000000000000003,0.8660254037844383,2016
5839,4,1,2,1,35,Kolkata,Unfurnished,Yes,Yes,No,Corporation,No,Bachelor,7,1446227,12,4,-2.4492935982947064e-16,1.0,2017
4833,2,3,2,1,1,Bangalore,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Company,2,1154634,1,1,0.4999999999999999,0.8660254037844386,2018
1789,3,1,1,2,25,Mumbai,Furnished,Yes,Yes,No,Borewell,No,Company,7,995652,2,1,0.8660254037844385,0.5000000000000001,2019
3966,5,1,3,1,49,Mumbai,Semi-Furnished,Yes,No,Yes,Borewell,Yes,Bachelor,10,1332999,3,1,1.0,6.123233995736766e-17,2020
5102,2,3,3,1,13,Kolkata,Semi-Furnished,Yes,No,Yes,Borewell,Yes,Bachelor,8,1454261,4,2,0.8660254037844387,-0.4999999999999997,2021
565,4,3,1,1,15,Kolkata,Semi-Furnished,Yes,Yes,Yes,Borewell,No,Company,8,1528009,5,2,0.4999999999999999,-0.8660254037844386,2022
1967,2,2,1,1,42,Delhi,Semi-Furnished,Yes,No,Yes,Corporation,No,Bachelor,2,874743,6,2,1.2246467991473532e-16,-1.0,2023
5820,3,3,3,1,41,Hyderabad,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Family,5,1437945,7,3,-0.4999999999999997,-0.8660254037844387,2024
1128,5,2,2,1,16,Hyderabad,Unfurnished,Yes,Yes,Yes,Corporation,No,Bachelor,6,1476252,8,3,-0.8660254037844383,-0.5000000000000003,2025
2443,3,3,1,1,45,Bangalore,Unfurnished,No,No,No,Borewell,Yes,Family,9,1323775,9,3,-1.0,-1.8369701987210297e-16,2010
4597,1,1,3,1,21,Hyderabad,Furnished,No,No,No,Corporation,Yes,Company,6,1149926,10,4,-0.8660254037844385,0.5,2011
3896,5,3,3,1,3,Bangalore,Furnished,No,No,No,Both,Yes,Bachelor,10,2164472,11,4,-0.5000000000000003,0.8660254037844383,2012
5911,3,1,2,0,18,Pune,Semi-Furnished,No,No,No,Borewell,Yes,Company,6,1360894,12,4,-2.4492935982947064e-16,1.0,2013
1178,4,1,2,0,1,Mumbai,Furnished,No,Yes,No,Both,No,Bachelor,10,1311577,1,1,0.4999999999999999,0.8660254037844386,2014
613,5,1,2,1,38,Delhi,Furnished,Yes,No,No,Borewell,Yes,Family,10,1279273,2,1,0.8660254037844385,0.5000000000000001,2015
4162,5,2,2,0,8,Delhi,Semi-Furnished,Yes,No,No,Corporation,Yes,Bachelor,6,1621829,3,1,1.0,6.123233995736766e-17,2016
5607,2,3,2,2,18,Mumbai,Unfurnished,Yes,No,Yes,Borewell,Yes,Company,9,1521938,4,2,0.8660254037844387,-0.4999999999999997,2017
1976,4,1,1,0,15,Kolkata,Unfurnished,Yes,No,No,Both,No,Family,10,1074034,5,2,0.4999999999999999,-0.8660254037844386,2018
2848,1,1,3,1,24,Chennai,Furnished,No,Yes,Yes,Borewell,Yes,Bachelor,7,1042192,6,2,1.2246467991473532e-16,-1.0,2019
3336,3,2,1,1,47,Chennai,Unfurnished,No,Yes,Yes,Both,No,Company,1,958874,7,3,-0.4999999999999997,-0.8660254037844387,2020
3517,2,3,1,0,17,Hyderabad,Unfurnished,Yes,No,No,Corporation,No,Company,1,722990,8,3,-0.8660254037844383,-0.5000000000000003,2021
991,3,3,1,1,22,Kolkata,Furnished,Yes,No,No,Both,No,Bachelor,4,764390,9,3,-1.0,-1.8369701987210297e-16,2022
5829,1,2,1,2,20,Bangalore,Semi-Furnished,No,Yes,Yes,Corporation,No,Company,2,1209485,10,4,-0.8660254037844385,0.5,2023
5605,1,2,1,2,10,Pune,Furnished,No,Yes,Yes,Both,No,Family,3,925941,11,4,-0.5000000000000003,0.8660254037844383,2024
3120,5,3,2,1,38,Delhi,Furnished,No,No,No,Corporation,No,Bachelor,7,1536277,12,4,-2.4492935982947064e-16,1.0,2025
1113,1,2,2,2,40,Hyderabad,Furnished,Yes,Yes,No,Both,No,Family,7,1056730,1,1,0.4999999999999999,0.8660254037844386,2010
1335,3,3,3,2,3,Mumbai,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Company,3,1524584,2,1,0.8660254037844385,0.5000000000000001,2011
4737,4,3,1,0,24,Kolkata,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Company,2,1355758,3,1,1.0,6.123233995736766e-17,2012
401,4,1,3,2,31,Delhi,Semi-Furnished,No,Yes,No,Corporation,No,Company,1,1128241,4,2,0.8660254037844387,-0.4999999999999997,2013
3248,5,1,2,0,29,Bangalore,Semi-Furnished,Yes,No,Yes,Both,No,Family,9,1422025,5,2,0.4999999999999999,-0.8660254037844386,2014
4444,3,3,2,1,44,Bangalore,Furnished,Yes,Yes,Yes,Both,No,Company,10,1670884,6,2,1.2246467991473532e-16,-1.0,2015
2349,3,3,2,0,25,Chennai,Unfurnished,Yes,Yes,No,Corporation,Yes,Bachelor,3,1423456,7,3,-0.4999999999999997,-0.8660254037844387,2016
1317,1,3,1,1,35,Hyderabad,Furnished,Yes,No,Yes,Borewell,No,Bachelor,9,1021649,8,3,-0.8660254037844383,-0.5000000000000003,2017
3574,3,3,1,1,33,Mumbai,Semi-Furnished,No,No,No,Corporation,Yes,Company,4,1214547,9,3,-1.0,-1.8369701987210297e-16,2018
2641,2,3,2,1,8,Delhi,Unfurnished,No,No,No,Borewell,Yes,Bachelor,10,1050450,10,4,-0.8660254037844385,0.5,2019
489,1,3,3,1,11,Pune,Furnished,No,Yes,No,Corporation,No,Family,6,1108231,11,4,-0.5000000000000003,0.8660254037844383,2020
2109,2,2,3,1,1,Bangalore,Unfurnished,Yes,No,Yes,Both,Yes,Family,7,1285147,12,4,-2.4492935982947064e-16,1.0,2021
2569,5,3,2,0,37,Delhi,Semi-Furnished,Yes,Yes,No,Borewell,No,Company,10,1489794,1,1,0.4999999999999999,0.8660254037844386,2022
4638,4,2,3,1,4,Mumbai,Unfurnished,Yes,No,Yes,Both,No,Bachelor,6,1533971,2,1,0.8660254037844385,0.5000000000000001,2023
3441,5,2,2,2,4,Delhi,Unfurnished,No,Yes,No,Borewell,No,Bachelor,1,1316582,3,1,1.0,6.123233995736766e-17,2024
505,4,3,3,2,21,Hyderabad,Semi-Furnished,No,No,No,Borewell,Yes,Company,6,1529448,4,2,0.8660254037844387,-0.4999999999999997,2025
